MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerPerson,LogPopulation
-0.77667916,0.021352729,-0.025675328,-0.01584698,-0.02009683,-0.17849095,0.37402806,-0.0085603,-0.10099855,0.0
-0.4447225,-0.008402708,-0.083328664,0.020026082,0.0028510627,-0.31832287,-0.069454536,-0.4580243,-0.074163936,0.0
-0.633494,0.1410833,0.11927551,-0.07412523,-0.028225478,-0.0019021798,0.3871316,-0.01428908,-0.07765565,0.0
-0.102225035,-0.02218119,-0.036725372,0.012030191,-0.046172656,-0.10108319,-0.37215906,-0.49171963,0.0029111325,0.0
0.11133371,0.04115512,-0.012406058,0.023219613,0.14661609,-0.50668997,0.34052917,0.13121411,-0.10492518,0.0
1.0949835,-0.097687185,-0.010888062,-0.001022317,0.050346322,-0.24660659,-0.1643385,0.39461446,-0.04134243,0.0
-0.20052119,0.33245042,0.15632455,-0.13649037,-0.1769859,0.673333,-0.102623194,0.70559484,-0.08393383,0.0
-0.1850891,0.016640954,0.01246157,0.056383666,0.046347324,0.06136771,-0.0888126,0.58679074,-0.01865197,0.0
-0.5325102,-0.001253477,-0.06800747,0.040845804,-0.014333475,-0.16585581,0.1402395,-0.64650893,-0.03919529,0.0
0.8922975,-0.1452496,0.08702437,0.05800879,0.04432652,-0.17090306,0.382697,-0.4577268,0.17051038,0.0
0.3926035,0.051897228,-0.023499949,-0.072173186,-0.06405959,-0.010274707,0.38329884,-0.031183423,-0.046456337,0.0
0.23865749,-0.23030195,-0.023512399,-0.05838163,-0.047763426,0.10748989,0.3966843,-0.268575,-0.033608276,0.0
0.13557266,-0.39459038,-0.015901282,0.4076085,-0.037215542,0.46741855,0.6741854,-0.38573378,0.030603249,0.0
0.05477916,-0.019773815,-0.017782526,-0.030221954,0.12818787,-0.40041086,0.36324534,-0.14515153,-0.080315575,0.0
0.31093398,0.08015784,-0.027312472,-0.06613458,-0.039799362,0.18665984,0.4896648,-0.15339996,-0.014044514,0.0
0.47563866,-0.16314963,0.034920443,0.014927077,0.036439702,-0.13950332,0.35487062,-0.61279637,0.043647166,0.0
0.96286833,-0.21191324,-0.019739326,-0.10423211,-0.10041973,0.050598,0.07819391,0.45303124,0.04651778,0.0
-0.8443424,0.028542878,-0.04476181,0.010727525,0.012339356,0.1917119,-0.9165129,0.56373626,-0.0036735507,0.0
0.77215195,-0.043161675,-0.008389105,-0.021402488,0.062691264,-0.25376362,0.36547133,-0.14439514,-0.02139683,0.0
1.1151617,0.008247868,0.0047160992,-0.029949242,0.032661077,-0.028693797,-0.01811728,-0.9343434,-0.0115956,0.0
-0.38531947,0.1396706,0.09244807,-0.03472797,-0.01366273,0.3736962,0.43533942,0.03710476,-0.05215623,0.0
-0.33853778,0.039664514,0.046964794,-0.08927483,-0.04433382,-0.12274127,0.16432996,-0.5289932,-0.03442261,0.0
0.82993084,0.07597249,0.010308166,0.037749786,0.0021511735,-0.08314493,-0.12039702,0.72017515,0.09960131,0.0
0.08565449,-0.055415053,-0.031184059,-0.054892104,0.0005664099,0.20725906,-0.18407674,0.49208575,0.043242615,0.0
0.1094128,-0.47773492,0.004450573,-0.052803252,-0.004520461,0.530213,0.51188225,-0.13511756,0.056807,0.0
1.8902781,-0.18847583,0.018536158,-0.028475976,0.058967523,-0.12853962,-0.030315699,0.47332168,0.15572838,0.0
0.7776169,-0.1017913,-0.011699854,-0.019457707,0.028279496,-0.12533985,0.40895948,-0.18297294,0.04954668,0.0
1.2844117,0.3598505,-0.031015594,-0.050114557,-0.058369525,-0.022330804,0.34710616,-0.16373084,0.089883536,0.0
-0.9289212,0.13435726,-0.13708924,0.019005971,-0.05058675,0.36381015,-0.47461644,0.37088096,0.05860881,0.0
1.0567223,0.29126102,-0.030016538,-0.04391258,-0.061549604,-0.029550632,0.34539017,-0.1540352,0.0659473,0.0
-0.838045,0.025777712,-0.022358509,0.02320686,0.0016062632,-0.34617904,0.33951485,-0.014572628,-0.07722303,0.0
-0.5852969,-0.03800536,0.035854436,-0.0045178705,-0.0048379432,0.07370458,0.09218908,0.51918805,-0.06109498,0.0
-0.4278053,0.015820764,0.06948755,-0.023525517,-0.044876613,0.087273315,-0.6759158,0.35475686,-0.057285815,0.0
0.20557599,-0.037991934,-0.029067429,-0.05523957,0.03040986,-0.104236215,0.38606736,-0.6145264,-0.041015357,0.0
0.7922603,0.41253892,-0.062032074,-0.009825795,0.008440027,0.6111966,-0.3535928,0.44770622,0.03207157,0.0
-0.22276999,-0.002080892,0.026633913,-0.0040428755,-0.039218128,0.6477328,0.4534532,0.26480427,0.008579762,0.0
-0.43561295,-0.034733005,0.05407559,0.004831344,0.03670317,-0.30015343,0.19315735,-0.30847785,-0.047718357,0.0
-0.28952238,-0.007161243,-0.026844747,0.016089369,-0.02490859,-0.28320506,-0.2976915,-0.5247616,-0.022282565,0.0
-0.29303974,-0.06837018,-0.06273654,-0.061115865,-0.06082791,0.11390198,0.3994228,-0.95316225,0.030776927,0.0
1.9533072,-0.08947601,-0.049985416,0.27253467,-0.10944164,0.20664306,0.4899376,-0.13803597,0.18768884,0.0
-0.76972723,-0.020014385,-0.05281586,0.08421485,0.00072004716,0.06417246,-0.7858207,0.17243776,0.02334175,0.0
-0.32822606,0.019931229,-0.0640082,0.031823378,-0.022933226,-0.3152885,0.43632412,-0.051373743,-0.09158907,0.0
-0.073802985,-0.04444586,-0.023648145,-0.0048845205,-0.0013148779,-0.032878924,-0.77217907,0.12608331,0.026641812,0.0
-0.39372846,0.02213575,0.034319945,-0.015302108,0.077100046,-0.44217435,0.34143934,-0.15245435,-0.08229204,0.0
0.6881986,0.23549837,-0.029098678,-0.06393282,-0.19446884,0.22690892,0.0894675,0.531224,0.06804521,0.0
0.31890967,-0.07718747,-0.007875685,-0.008759785,-0.0031283973,-0.17207684,-0.6166994,0.117567085,-0.07058894,0.0
0.12842835,0.0022169526,-0.029050436,0.014217768,-0.023010524,-0.13010925,0.24501082,-0.5480529,-0.0035916106,0.0
1.8276123,0.12873042,-0.02797178,0.045841537,-0.0510949,-0.11635994,-0.084760085,0.5323047,0.03586475,0.0
-0.4345309,-0.02495118,0.08541511,0.08315163,-0.05316938,-0.14604402,-0.26752183,0.5940966,-0.07134643,0.0
0.51858443,0.21696508,-0.032387763,-0.06495055,-0.048517752,0.075980134,-0.09507975,0.66480714,0.004209966,0.0
0.4015489,0.09939806,-0.018835189,-0.03657619,-0.037456773,0.108925484,0.5710886,-0.53570276,0.1603252,0.0
0.18905847,-0.008100158,-0.025144946,-0.009484093,-0.057880454,0.15607372,-1.0023153,0.5968912,0.031785008,0.0
-0.22773173,0.025584238,0.032663837,-0.048555195,0.002428375,0.16926157,0.49578163,-0.04981123,-0.08315916,0.0
-0.18573283,-0.12507178,0.011138757,-0.018431334,0.07434842,0.560983,0.43307653,0.06447942,0.006918148,0.0
0.29538625,-0.13159081,-0.016761836,0.023024041,0.03222037,-0.085758224,0.36976707,-0.6185043,-0.07526041,0.0
-0.3176637,0.13088493,-0.14425722,0.022138545,-0.06038024,-0.4821408,-0.03868747,0.5535742,-0.071172304,0.0
0.044740334,0.025823241,-0.024849592,-0.024440715,-0.040086586,-0.3854619,0.39070287,-0.17278929,-0.06399543,0.0
0.22650343,0.26355627,-0.001588704,0.09602292,0.009569731,1.0400658,0.6321657,0.025575742,0.10554158,0.0
-0.50530416,0.009058394,-0.021673037,0.02164865,-0.012146136,-0.14343266,0.23084493,-0.42236653,-0.0020851763,0.0
-0.7504572,-0.13046804,0.059627127,0.04202791,-0.004322369,0.21847545,0.43148533,-0.10991355,-0.0954919,0.0
0.110698864,0.06906748,-0.026197484,-0.005267001,0.0035997094,-0.025782213,0.42760003,-0.1481993,-0.004160055,0.0
-0.24536462,-0.14694764,0.0019023083,0.029045625,0.03327499,0.07748825,0.098829575,-0.69466907,-0.002535369,0.0
1.4271743,0.07620024,-0.007125683,0.015662856,0.049804963,-0.192035,0.316641,-0.19680248,0.06637405,0.0
-0.55975103,-0.0063238465,-0.07843265,-0.015412448,-0.0012020881,-0.16014236,-0.30294138,-0.36664358,-0.0361403,0.0
-0.3635941,-0.039648786,-0.025150096,0.018848429,-0.0044678035,-0.25648463,0.29235807,-0.7560954,-0.0004516978,0.0
-0.3466636,0.06389829,0.05431803,0.041179627,-0.0070291385,0.39885095,0.48721337,-0.28058374,-0.03438514,0.0
0.65089214,0.18048988,-0.03312089,0.098326325,0.028738417,0.17507865,0.58286273,-0.016758066,0.17330769,0.0
1.2089281,-0.106752284,-0.009010626,-0.018510668,0.104837425,-0.02728509,0.3729441,0.13921274,0.11116156,0.0
-0.48342696,-0.09972379,-0.0870314,0.036272198,0.030278003,0.058744986,0.24577771,-0.69233733,0.08591671,0.0
-0.3690418,-0.014795451,0.081421524,0.019307578,0.05649007,-0.07904036,0.3632051,0.044343475,-0.0853282,0.0
0.42137754,0.08107432,-0.0148705635,-0.0051594186,-0.017501118,-0.098716624,0.519561,-0.12517105,0.03513338,0.0
-0.24271396,-0.020946061,0.0025962922,-0.017237023,0.0076255756,-0.18163067,-0.1367533,0.290703,-0.05034248,0.0
-0.7510862,-0.035089504,-0.0219002,-0.003788385,0.0026931597,0.014534523,0.16139781,-0.61552024,-0.045694817,0.0
-0.23133808,-0.027943572,-0.058719583,-0.010592978,-0.012328498,-0.17715359,-0.61609346,0.12526537,-0.08930542,0.0
-0.14525689,-0.19638419,-0.038043484,-0.03349407,-0.05845225,0.46953797,-0.43141976,0.52362823,0.027040828,0.0
-0.029305683,0.010477914,-0.039853234,0.056805078,0.0035508017,-0.53099954,0.3450035,-0.15173003,-0.109504506,0.0
-0.07503143,-0.33404484,-0.026727278,-0.12184683,-0.02147647,0.4372954,0.5007801,-0.56725425,0.10918552,0.0
0.6312058,-0.09296959,-0.0038238093,0.022244014,-0.0057570734,-0.21108934,0.36566657,-0.27608016,-0.10123508,0.0
0.107082404,-0.103888825,-0.027510453,-0.011321524,-0.00067205174,-0.15748522,0.0056081596,0.31339812,-0.09933793,0.0
0.21310943,-0.0018731775,0.0068053124,-0.082115434,0.023062583,-0.02519799,0.54101014,-0.4081483,0.07441644,0.0
-0.8214144,0.017118784,-0.022929797,0.018431455,0.014198658,-0.3231255,0.33951548,0.0028075615,-0.09703361,0.0
-0.2642133,0.04154759,0.046445638,-0.0006679484,0.0066483654,-0.44375855,0.34228933,-0.050083056,-0.08040954,0.0
-0.7734948,0.03973089,0.20671265,-0.03933885,-0.06836846,0.33388132,0.42951468,-0.00082359195,-0.06082998,0.0
-0.25956404,0.019093718,-0.059113774,0.0167828,-0.016615018,-0.14612389,0.4110642,-0.07556031,-0.011744298,0.0
-0.604224,-0.22124259,0.29182836,0.01014584,-0.007867171,0.34610438,0.29096115,-0.040897075,-0.060983278,0.0
-0.09358384,0.21031263,-0.07123162,-0.0030092706,-0.034048133,0.0679882,-0.4075619,0.41026932,0.0815667,0.0
-0.7471688,0.13848472,0.10259936,0.115112595,-0.010615516,-0.21819982,0.41473812,-0.036656693,-0.11239418,0.0
-0.21855187,0.007972919,0.004314257,-0.051129874,-0.028731171,0.07360113,-0.69300437,0.36489156,-0.024929864,0.0
-0.18690191,0.0058480394,-0.038766243,0.06610374,-0.006576367,-0.25154832,0.4599726,0.0131952,-0.08812226,0.0
0.83537734,0.07026204,-0.023926001,-0.026350927,-0.05957219,0.29845032,-0.39956313,0.7626749,0.09384511,0.0
0.13086832,-0.07313281,-0.011565488,0.009607152,0.06727252,-0.2529365,0.116655014,-0.49401653,0.0006426178,0.0
-0.07127949,-0.008941406,-0.04286452,-0.10160296,-0.037207156,-0.36632395,0.39359894,-0.50687706,-0.12145997,0.0
-0.724951,-0.17463651,0.23477429,-0.026595894,-0.014578269,0.5462339,-0.20489329,0.38696858,-0.07227915,0.0
0.055291943,-0.4125467,-0.0056389757,-0.053126402,0.056605928,0.5335034,0.42399195,-0.030071039,0.05601667,0.0
1.9421914,0.14986546,-0.0005157853,-0.08571858,-0.040997226,0.114799224,-0.3367706,0.4875173,0.08396773,0.0
1.0403317,-0.10283817,-0.02563726,0.03330856,-0.02323194,-0.15521726,0.05312936,0.47945014,0.025874266,0.0
-0.6640788,0.010225617,-0.02964968,-0.03037636,-0.02252176,-0.22028783,-0.24682346,-0.31250057,-0.06487508,0.0
-0.86012,0.016360098,-0.03575125,0.054420777,0.010166897,-0.057012565,-0.19961384,-0.36432436,-0.04273559,0.0
0.7125201,0.15148626,-0.02475337,0.048446514,-0.0704268,0.24707095,-0.2637391,0.6744174,0.05475466,0.0
-0.28356248,-0.065703146,-0.086788885,-0.048213895,-0.013198938,0.09770046,-0.30303437,-0.3791236,0.08501448,0.0
0.4665729,-0.118880495,-0.03006385,-0.12595972,0.048841413,0.41545135,-0.08474116,0.54341,0.013342805,0.0
-0.41187456,-0.044754285,-0.10067641,0.030863404,0.047314014,-0.06661896,-0.30772907,-0.43369797,0.0018578725,0.0
-0.27569348,-0.04615089,0.005237768,0.116596825,-0.020808145,-0.41142297,0.39483044,-0.16247709,-0.11165779,0.0
-0.13621733,-0.055914786,-0.01612596,0.06527873,0.030749181,0.096465774,-0.7122447,0.25143898,0.024537452,0.0
-0.37290487,-0.10016899,-0.08450822,0.029786091,0.018259834,0.0022426795,-0.089807115,0.22108415,0.07272788,0.0
-0.50549537,0.29441565,-0.14494234,0.33609262,-0.07357706,0.18878138,0.803344,-0.4186441,0.12162094,0.0
0.73174006,-0.07683734,0.049657803,-0.023875233,-0.047380973,-0.3013147,0.28287476,-1.2102484,-0.15048948,0.0
0.5846367,0.015579745,-0.030690271,-0.019018628,0.03755931,-0.23667812,-0.21413553,0.7718101,-0.043253615,0.0
1.2078085,0.3654115,-0.038662087,-0.049709357,-0.03366265,0.2424242,-0.4133975,0.72628605,0.08487723,0.0
0.6163366,-0.18960427,-0.014260731,-0.07531537,0.022410791,-0.0633532,-0.8276578,0.12854801,0.07404123,0.0
1.166019,-0.16413745,0.029130531,-0.046905946,-0.03170945,-0.08102516,0.3358923,-0.29393813,0.066897675,0.0
-0.5043041,-0.0032734158,-0.043072212,-0.009500142,0.0017254776,0.1165477,-0.743453,0.09994857,0.01220044,0.0
0.28229526,-0.008647223,-0.02808718,0.025364274,-0.007647189,-0.13038531,-0.096237995,-0.9394046,-0.0071165045,0.0
1.3507663,-0.17173868,-0.028842801,0.027730763,0.054304775,0.23474301,-0.11129464,0.5470986,0.060405318,0.0
2.0570269,0.149498,-0.025613936,0.07795861,0.025327593,0.38428319,-0.3109169,0.5287174,0.060040567,0.0
-0.7767883,0.2547659,0.18980633,0.043403324,0.026105218,-0.07098713,-0.21879825,0.6556107,-0.06379734,0.0
-0.06689813,-0.014640798,-0.02620406,-0.061091255,0.0481262,-0.016295528,0.51051295,-0.17845465,0.02646006,0.0
0.16750294,0.18850549,-0.027784385,-0.096742615,-0.08692588,0.2762636,0.59047174,-0.09603629,0.09056623,0.0
0.14004195,-0.34285608,-0.026549004,-0.02959408,-0.054047924,0.3282336,0.48524544,-0.17322072,0.058356117,0.0
-0.8613835,0.040497836,-0.061064627,0.0102541875,-0.012562541,0.03934193,0.41208744,0.016448207,-0.043517035,0.0
0.23849626,-0.024949124,-0.021555142,-0.09619701,-0.046046406,0.22084199,0.586913,-0.438189,0.070417665,0.0
0.04712008,-0.03803337,-0.024636444,-0.042678256,-0.009310436,-0.11053758,-0.72439075,0.19532244,-0.06959239,0.0
-0.51725554,0.25274587,0.12332726,0.00015505348,0.08740453,-0.31118187,-0.18579327,0.731573,-0.04487726,0.0
0.34568638,0.03870064,-0.023466278,-0.038177352,0.038750757,-0.4370319,-0.1959637,0.6685058,-0.2025549,0.0
0.62390906,0.46854454,-0.042851634,0.04154116,0.060019918,0.6556981,-0.2653603,0.7518647,0.0361953,0.0
1.8296623,0.1676829,-0.025673162,0.017812826,-0.0043208017,0.15992232,0.50948364,-0.013764938,0.11514798,0.0
-0.43618238,0.04892004,-0.01226501,0.0048454492,-0.016035432,0.26412243,0.52573395,0.10001511,0.012762044,0.0
0.96406686,-0.22680153,-0.032010753,-0.064017445,0.07343728,0.25305125,-0.08116176,0.58583486,0.058717825,0.0
1.8715953,-0.035494704,0.0014978976,0.046984486,0.034969956,-0.06334399,0.069301724,-0.5978587,0.040843196,0.0
-0.47760963,0.017836541,-0.042311374,0.047945198,-0.015094774,0.08814668,-0.80065316,0.0811529,0.117670864,0.0
-0.26484612,-0.08955108,-0.04152259,-0.01623282,0.07302015,-0.26731622,0.41323328,-0.18297666,-0.09001781,0.0
-0.2858993,0.024371315,0.009529275,0.016779408,-0.024958124,-0.11193482,0.4623392,-0.1253194,-0.10342037,0.0
1.8625493,0.31357223,-0.0355737,0.037777215,-0.08316149,-0.11663757,0.39136127,0.024880288,0.123271376,0.0
0.18315655,0.062278878,-0.031106444,-0.0069678854,-0.00481275,-0.03131298,0.38829526,-0.21819727,0.024889944,0.0
0.475569,0.20075679,-0.024466792,-0.035517387,-0.050224613,-0.11535865,0.38536793,-0.00943071,-0.040342066,0.0
-0.48795924,0.03410135,0.10185003,-0.008157265,0.044403177,-0.39580965,0.3509408,-0.031508967,-0.08078855,0.0
-0.64466846,0.054659337,0.078557186,-0.01362799,-0.0763342,0.51246184,0.3669692,-0.335907,-0.005944013,0.0
-0.27259806,-0.09678039,0.032274067,0.028022578,0.028238833,-0.072669916,0.34770295,0.012091413,-0.09287624,0.0
-0.50347817,0.013913342,-0.039661642,0.06789415,-0.0013221111,-0.26934883,0.32618615,-0.33802158,-0.086014524,0.0
-0.21732983,0.015792567,-0.018164134,0.01828863,-0.031272117,-0.13035515,0.39217862,0.00617983,-0.05295202,0.0
-0.2190473,0.010091724,0.021154024,-0.07662939,0.01653568,-0.39312536,0.38238364,-0.14458388,-0.08203468,0.0
-0.53076077,-0.04587591,-0.050047863,-0.010102041,0.023453116,0.13448322,-0.7715838,0.21634784,0.09582477,0.0
-0.45548013,-0.050988927,-0.06778414,0.02678318,0.03308705,0.017106438,-1.0718924,0.31193602,0.08696707,0.0
0.32484043,-0.13370597,-0.012459101,-0.008483023,0.11196671,0.62137526,-0.15718888,0.69036114,-0.0016071498,0.0
-0.2463602,-0.029176028,-0.029602665,-0.024414284,0.0029571448,0.02794542,-1.1389447,0.57571554,-0.010201459,0.0
-0.21347289,-0.08083721,-0.0556359,-0.023064315,0.029784307,-0.25436637,0.36569035,-0.43705273,-0.10523959,0.0
-0.1593317,-0.05195529,-0.014663728,-0.045693673,-0.002187592,0.16898426,-0.8198766,0.055094387,-0.016536927,0.0
0.47562024,-0.08657991,-0.03329446,-0.011987651,-0.0080256425,-0.25548992,-0.15188648,0.41431797,-0.12900697,0.0
1.177978,-0.43132472,0.004602202,0.11097776,-0.026770135,0.01748871,0.33023712,-0.3416901,0.09773057,0.0
-0.49553743,0.018457046,0.08270092,-0.0062282113,-0.00037457809,-0.41079113,0.30826795,-0.08639743,-0.04005001,0.0
-0.19971867,0.018972665,0.048309404,0.023644146,-0.03755619,-0.20889689,0.3867193,-0.050218385,-0.110492274,0.0
-0.44742912,0.007919268,0.013789995,-0.05610707,-6.104732e-05,-0.48800895,0.3561994,-0.050850697,-0.07766149,0.0
-0.3458072,-0.012811516,-0.07482482,0.0010731821,-0.015080244,-0.06310455,-0.7230633,0.16207008,-0.030359486,0.0
-0.29731616,-0.008726164,-0.023866633,-0.0055453726,-0.012970492,-0.22610247,-0.14558592,-0.05730883,-0.09318005,0.0
0.27769312,0.35583088,-0.063693434,0.036033243,0.013933817,-0.12157002,-0.24997807,0.8266032,0.020539496,0.0
0.7119685,0.121708095,-0.03931103,-0.006323329,0.037015237,0.32508734,0.5033209,0.03189959,0.09482287,0.0
-0.26331842,-0.009019951,-0.046015374,0.012390617,-0.017165009,-0.32889074,0.23284525,-0.3679724,-0.061648514,0.0
-0.21241806,0.017893806,-0.013243049,-0.07627114,-0.031603873,-0.41232932,0.37639636,-0.10679967,-0.07934971,0.0
0.40470478,-0.08477464,0.01563959,-0.021405408,-0.025198538,-0.09154884,-0.5057825,0.67534995,-0.020862624,0.0
-0.48720577,0.063875124,0.02073429,0.009946527,-0.0036027376,-0.27220166,0.24118379,-0.29358718,0.009826878,0.0
0.97677886,0.10669949,-0.002627125,-0.029757591,-0.09740284,0.36291447,-0.22966795,0.68069524,0.05473597,0.0
-0.47422954,-0.119179964,0.108512335,-0.11732523,-0.010689314,0.07755197,0.37651303,0.130365,-0.064469844,0.0
0.11045308,0.12147708,-0.025940154,-0.048487037,-0.048749696,-0.29792523,0.4070638,-0.19263448,-0.08698269,0.0
-0.056128103,0.01945972,-0.01921171,-0.05012681,-0.042198457,-0.116864696,0.40955603,-0.015037234,-0.0659728,0.0
-0.005917991,-0.16725685,0.0063301167,0.03472298,0.089277446,0.61298096,0.5862104,-0.06284366,0.15376695,0.0
-0.75713515,0.0328435,0.0050332057,-0.02670227,-0.024635753,-0.30953476,0.35364583,-0.02064237,-0.071324036,0.0
-0.8428815,0.11475054,0.22058505,0.031178119,0.014628726,0.2062257,-0.113057196,0.46045682,-0.058637198,0.0
0.3636691,-0.02035377,-0.020169426,-0.07308451,-0.012930417,-0.17090325,-0.0936389,0.43851832,-0.1261065,0.0
0.71602505,0.22516122,-0.028000949,-0.05560819,-0.06547752,0.39609426,0.5200798,0.045052998,0.118667886,0.0
0.9748681,0.10781529,-0.024965903,-0.033511814,0.0021659841,-0.13916317,0.3880481,0.017551528,-0.065329105,0.0
0.62315243,0.07927916,-0.028496161,-0.046810724,0.004619057,-0.1343568,0.38242298,-0.18372093,-0.06726966,0.0
-0.33231384,-0.039408457,0.05872646,0.028651252,-0.014085659,-0.26792142,0.36541197,-0.15767479,-0.079802155,0.0
0.26851553,0.46840012,0.020992495,0.09579958,-0.054942936,0.962646,-0.22663291,0.6942469,0.042897414,0.0
0.23163764,-0.115894,-0.029081061,-0.05802175,-0.02415958,-0.1388281,0.092445254,-0.62351376,-0.026122058,0.0
-0.9177901,0.036204256,0.16038752,0.02634054,-0.092302434,0.5941595,-0.33846372,0.4002457,0.029401578,0.0
-0.23237485,-0.017191477,-0.033709463,0.038538117,-0.037721526,0.11102003,-0.6869981,0.089150034,0.068865135,0.0
-0.37798342,-0.058124512,-0.07853305,-0.003938063,0.0010316119,-0.07667176,-0.9167432,0.35158074,-0.0017768313,0.0
-0.98099196,-0.10418424,-0.1297588,0.15238278,-0.020462636,0.35477304,-0.39867133,-0.12768792,0.049220495,0.0
-0.35658202,0.016072527,0.06250577,0.025135744,-0.03043796,-0.45761943,0.35688797,-0.07371059,-0.07542515,0.0
1.830513,-0.0220707,0.005729679,0.012577873,0.037623815,-0.18116073,0.32120332,-0.0077612773,0.028500285,0.0
-0.703217,-0.067670636,-0.058300186,0.017530935,-0.02737732,0.30694026,-0.9592375,0.27677017,0.060459636,0.0
0.2821374,0.0754319,-0.03288193,-0.05454219,0.009363279,0.2849799,-0.07052928,0.67491955,0.008812464,0.0
-0.63080543,0.0024048164,-0.07297941,0.058602296,0.010426676,-0.13184671,0.10241797,-0.56355244,-0.040477,0.0
-0.8112623,0.09194874,-0.06891982,-0.029213125,-0.03700534,0.29753825,-0.7848088,0.13856235,0.013774345,0.0
-0.10303544,0.005891845,0.023157427,-0.009928211,-0.013698626,-0.21203043,0.36724877,-0.060042933,-0.07918533,0.0
-0.45379704,0.013193569,0.0026683789,0.025217304,-0.026329255,-0.2698049,0.41946173,-0.13189939,-0.109254815,0.0
-0.0033863839,-0.39106104,0.011145748,-0.06990142,-0.06257026,0.22765388,0.45138097,-0.3955567,0.13175319,0.0
-0.47293875,-0.015780408,0.11671255,0.023292245,0.019828213,-0.047819044,0.41455293,0.04692069,-0.06925305,0.0
0.015056791,-0.26434648,-0.025778238,-0.007018251,0.046097536,-0.0016462435,0.2869636,-0.078509755,0.006073831,0.0
-0.20168665,-0.01896846,0.04654875,0.0035093508,0.085217595,-0.32104832,-0.190065,0.72255576,-0.078035444,0.0
-0.45660368,0.0117647685,0.04081073,-0.039518233,-0.033214524,-0.31240565,0.3224813,0.020245926,-0.059512753,0.0
-0.25298423,-0.1940861,0.041767567,0.03265406,-0.073003374,0.63346636,-0.3128702,0.48449644,-0.017848609,0.0
0.21035054,0.070541576,0.0017233244,0.1058428,0.023539707,0.38971433,0.15762274,0.58058363,0.11095861,0.0
-0.5749867,0.04657131,0.13973045,-0.049789533,-0.042510986,-0.36822245,0.32659113,-0.051349416,-0.058612835,0.0
-0.6695736,0.01656463,-0.018219102,-0.030307947,-0.021605363,-0.35417354,0.33777708,-0.03468245,-0.05189592,0.0
-0.5065844,-0.06451516,0.026211113,-0.060487717,-0.011203123,0.009661283,-0.3624889,-0.30990404,-0.051186576,0.0
-0.8008334,0.051659226,-0.08995305,0.02352267,-0.028301992,0.06142656,-0.47108442,0.40981877,0.043467782,0.0
0.676861,-0.123094566,-0.0137837045,-0.050900493,0.00051531586,-0.03928657,-0.57181543,0.015585318,0.10412746,0.0
0.70754534,-0.30985457,0.041153144,0.29866537,-0.11625305,0.45650312,-0.23002513,0.56236875,0.019047726,0.0
-0.30532253,0.24610743,-0.09937007,0.06604967,-0.069626816,0.21007867,0.17116195,-0.69898176,0.049010724,0.0
-0.7680925,-0.09241994,0.1363052,0.22854236,0.0021903687,0.6528697,0.5180184,0.03101288,-0.040240347,0.0
-0.28902325,-0.026421688,-0.054067217,0.005674728,-0.024171071,-0.0633585,-0.9391294,0.30226064,-0.006797899,0.0
-0.25052643,-0.11376183,0.056915965,0.10527455,-0.04036868,-0.015370395,0.36907685,0.14083551,-0.10708897,0.0
0.10904676,-0.010428926,-0.03852555,-0.029216839,0.054769117,-0.0333269,0.49388418,-0.56417114,0.03552186,0.0
-0.46973944,0.016025323,-0.031868476,-0.028164363,-0.026664795,-0.19471255,0.43455502,0.067368425,-0.07560044,0.0
-0.6328534,-0.23722146,-0.07888096,0.19898237,0.024849668,0.41557023,0.3617762,-0.53439367,0.080015376,0.0
0.1551317,-0.09653772,-0.026390292,-0.05088391,0.020733695,-0.04917683,-0.6653823,0.5949465,-0.028834473,0.0
-0.6367129,0.016586015,-0.04732549,-0.027911289,-0.011076811,-0.13120782,-0.60701126,0.10533421,-0.080967575,0.0
0.23398085,0.17767353,-0.017125279,-0.037884735,-0.04428694,-0.16094334,0.28156537,-0.14123762,-0.11637841,0.0
1.7075421,-0.05690589,0.0026198842,0.03997468,-0.027075803,-0.1140655,0.40043187,-0.39609915,0.09450899,0.0
-0.43651357,-0.18465726,0.017986406,0.15753214,0.001172701,0.45210895,0.15266216,0.51047695,-0.02855869,0.0
-0.80515325,0.08624393,-0.009157431,0.0055385423,-0.020198997,-0.14037263,-0.6859898,0.12627321,-0.05432686,0.0
-0.36957142,0.068432786,0.14748456,0.005578003,0.091268495,0.88999885,-0.2800603,0.47086623,0.033006605,0.0
-0.5456305,0.07776665,0.047128733,0.0026885848,-0.06433149,-0.44546875,0.30089307,-0.09385621,-0.082963526,0.0
0.7934119,-0.04491442,-0.0060467185,-0.018900769,0.06227226,-0.25917602,0.33842224,0.08881528,-0.022664009,0.0
-0.08270751,0.03862365,0.022738915,0.025312845,0.04407451,0.049048092,0.51425886,-0.0162715,-0.068070516,0.0
-0.35051748,-0.06900654,-0.031108433,-0.0019889697,-0.030593056,0.088654555,0.20652299,-0.5236455,0.017530786,0.0
0.031471074,-0.0119950855,-0.04089776,0.093552105,-0.02925558,-0.32555723,-0.22991577,-0.41026056,0.009433376,0.0
-0.361059,-0.006911875,-0.08275398,0.050932575,0.046504233,-0.050632507,-0.44449338,0.46048522,0.0031964069,0.0
0.1761642,0.08132508,-0.03808574,0.041128464,0.028603744,0.33578762,0.53912157,0.04084135,0.10457354,0.0
